flight_date,flight_status,aircraft,live,departure.airport,departure.timezone,departure.iata,departure.icao,departure.terminal,departure.gate,departure.delay,departure.scheduled,departure.estimated,departure.actual,departure.estimated_runway,departure.actual_runway,arrival.airport,arrival.timezone,arrival.iata,arrival.icao,arrival.terminal,arrival.gate,arrival.baggage,arrival.scheduled,arrival.delay,arrival.estimated,arrival.actual,arrival.estimated_runway,arrival.actual_runway,airline.name,airline.iata,airline.icao,flight.number,flight.iata,flight.icao,flight.codeshared,flight.codeshared.airline_name,flight.codeshared.airline_iata,flight.codeshared.airline_icao,flight.codeshared.flight_number,flight.codeshared.flight_iata,flight.codeshared.flight_icao
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,,18,13.0,2025-08-18T11:40:00+00:00,2025-08-18T11:40:00+00:00,2025-08-18T11:52:00+00:00,2025-08-18T11:52:00+00:00,2025-08-18T11:52:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,4,4,2025-08-18T12:50:00+00:00,,2025-08-18T12:40:00+00:00,,,,EASTAR JET,ZE,ESR,213,ZE213,ESR213,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,14,27.0,2025-08-18T11:35:00+00:00,2025-08-18T11:35:00+00:00,2025-08-18T12:02:00+00:00,2025-08-18T12:02:00+00:00,2025-08-18T12:02:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,2,2,2025-08-18T12:50:00+00:00,4.0,2025-08-18T12:54:00+00:00,,,,Jeju Air,7C,JJA,115,7C115,JJA115,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,11,75.0,2025-08-18T11:35:00+00:00,2025-08-18T11:35:00+00:00,,,,Jeju Airport,Asia/Seoul,CJU,RKPC,,2,2,2025-08-18T12:50:00+00:00,,,,,,T'Way Air,TW,TWB,713,TW713,TWB713,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,4,35.0,2025-08-18T11:30:00+00:00,2025-08-18T11:30:00+00:00,2025-08-18T12:04:00+00:00,2025-08-18T12:04:00+00:00,2025-08-18T12:04:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,3,3,2025-08-18T12:45:00+00:00,13.0,2025-08-18T12:58:00+00:00,,,,Korean Air,KE,KAL,1091,KE1091,KAL1091,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,R1,56.0,2025-08-18T11:20:00+00:00,2025-08-18T11:20:00+00:00,,,,Taipei Songshan (Sung Shan),Asia/Taipei,TSA,RCSS,1,,,2025-08-18T13:00:00+00:00,,,,,,T'Way Air,TW,TWB,667,TW667,TWB667,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,I,R1,56.0,2025-08-18T11:20:00+00:00,2025-08-18T11:20:00+00:00,,,,Taipei Songshan (Sung Shan),Asia/Taipei,TSA,RCSS,1,,,2025-08-18T13:00:00+00:00,,,,,,,H1,H1,5892,H15892,H15892,,t'way air,tw,twb,667,tw667,twb667
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,17,16.0,2025-08-18T11:15:00+00:00,2025-08-18T11:15:00+00:00,2025-08-18T11:31:00+00:00,2025-08-18T11:31:00+00:00,2025-08-18T11:31:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,5,5,2025-08-18T12:30:00+00:00,,2025-08-18T12:24:00+00:00,,,,Asiana Airlines,OZ,AAR,8941,OZ8941,AAR8941,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,10,25.0,2025-08-18T11:15:00+00:00,2025-08-18T11:15:00+00:00,2025-08-18T11:39:00+00:00,2025-08-18T11:39:00+00:00,2025-08-18T11:39:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,2,2,2025-08-18T12:30:00+00:00,,2025-08-18T12:29:00+00:00,,,,Jin Air,LJ,JNA,507,LJ507,JNA507,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,10,25.0,2025-08-18T11:15:00+00:00,2025-08-18T11:15:00+00:00,2025-08-18T11:39:00+00:00,2025-08-18T11:39:00+00:00,2025-08-18T11:39:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,2,2,2025-08-18T12:30:00+00:00,,2025-08-18T12:29:00+00:00,,,,Korean Air,KE,KAL,5207,KE5207,KAL5207,,jin air,lj,jna,507,lj507,jna507
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,6,15.0,2025-08-18T11:05:00+00:00,2025-08-18T11:05:00+00:00,2025-08-18T11:20:00+00:00,2025-08-18T11:20:00+00:00,2025-08-18T11:20:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,3,3,2025-08-18T12:20:00+00:00,,2025-08-18T12:08:00+00:00,,,,Korean Air,KE,KAL,1081,KE1081,KAL1081,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,19,13.0,2025-08-18T10:55:00+00:00,2025-08-18T10:55:00+00:00,2025-08-18T11:07:00+00:00,2025-08-18T11:07:00+00:00,2025-08-18T11:07:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,1,1,2025-08-18T12:10:00+00:00,,2025-08-18T12:01:00+00:00,,,,EASTAR JET,ZE,ESR,211,ZE211,ESR211,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,,34,5.0,2025-08-18T10:50:00+00:00,2025-08-18T10:50:00+00:00,2025-08-18T10:54:00+00:00,2025-08-18T10:54:00+00:00,2025-08-18T10:54:00+00:00,Kaoshiung International Airport,Asia/Taipei,KHH,RCKH,I,,,2025-08-18T12:45:00+00:00,,2025-08-18T12:24:00+00:00,,,,T'Way Air,TW,TWB,651,TW651,TWB651,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,,34,5.0,2025-08-18T10:50:00+00:00,2025-08-18T10:50:00+00:00,2025-08-18T10:54:00+00:00,2025-08-18T10:54:00+00:00,2025-08-18T10:54:00+00:00,Kaoshiung International Airport,Asia/Taipei,KHH,RCKH,I,,,2025-08-18T12:45:00+00:00,,2025-08-18T12:24:00+00:00,,,,,H1,H1,5949,H15949,H15949,,t'way air,tw,twb,651,tw651,twb651
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,3,20.0,2025-08-18T10:40:00+00:00,2025-08-18T10:40:00+00:00,2025-08-18T10:59:00+00:00,2025-08-18T10:59:00+00:00,2025-08-18T10:59:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,4,4,2025-08-18T11:55:00+00:00,,2025-08-18T11:52:00+00:00,,,,Korean Air,KE,KAL,1075,KE1075,KAL1075,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,14,22.0,2025-08-18T10:35:00+00:00,2025-08-18T10:35:00+00:00,2025-08-18T10:57:00+00:00,2025-08-18T10:57:00+00:00,2025-08-18T10:57:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,2,2,2025-08-18T11:50:00+00:00,,2025-08-18T11:50:00+00:00,,,,Jeju Air,7C,JJA,113,7C113,JJA113,,,,,,,
2025-08-18,active,,,Gimpo Airport,Asia/Seoul,GMP,RKSS,D,8,16.0,2025-08-18T10:35:00+00:00,2025-08-18T10:35:00+00:00,2025-08-18T10:51:00+00:00,2025-08-18T10:51:00+00:00,2025-08-18T10:51:00+00:00,Jeju Airport,Asia/Seoul,CJU,RKPC,,5,5,2025-08-18T11:50:00+00:00,,2025-08-18T11:38:00+00:00,,,,Asiana Airlines,OZ,AAR,8931,OZ8931,AAR8931,,,,,,,
2025-08-18,scheduled,,,Frankfurt International Airport,Europe/Berlin,FRA,EDDF,1,A52,10.0,2025-08-18T08:20:00+00:00,2025-08-18T08:20:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:55:00+00:00,,,,,,Air Canada,AC,ACA,9410,AC9410,ACA9410,,lufthansa,lh,dlh,1086,lh1086,dlh1086
2025-08-18,scheduled,,,Chiang Mai International,Asia/Bangkok,CNX,VTCC,,2,20.0,2025-08-18T13:20:00+00:00,2025-08-18T13:20:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:50:00+00:00,,,,,,AirAsia,AK,AXM,870,AK870,AXM870,,,,,,,
2025-08-18,scheduled,,,Heathrow,Europe/London,LHR,EGLL,3,30,,2025-08-18T07:00:00+00:00,2025-08-18T07:00:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:55:00+00:00,,,,,,British Airways,BA,BAW,336,BA336,BAW336,,,,,,,
2025-08-18,scheduled,,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2025-08-18T12:45:00+00:00,2025-08-18T12:45:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:45:00+00:00,,,,,,Vietnam Airlines,VN,HVN,1552,VN1552,HVN1552,,,,,,,
2025-08-18,scheduled,,,Heathrow,Europe/London,LHR,EGLL,3,30,,2025-08-18T07:00:00+00:00,2025-08-18T07:00:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:55:00+00:00,,,,,,Qatar Airways,QR,QTR,9714,QR9714,QTR9714,,british airways,ba,baw,336,ba336,baw336
2025-08-18,scheduled,,,Cam Ranh,Asia/Ho_Chi_Minh,CXR,VVCR,1,,,2025-08-18T12:45:00+00:00,2025-08-18T12:45:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:45:00+00:00,,,,,,China Airlines,CI,CAL,8762,CI8762,CAL8762,,vietnam airlines,vn,hvn,1552,vn1552,hvn1552
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,,,17.0,2025-08-18T13:30:00+00:00,2025-08-18T13:30:00+00:00,,,,Turany,Europe/Prague,BRQ,LKTB,,,,2025-08-18T16:26:00+00:00,,,,,,HelloJets,H3,HLJ,211,H3211,HLJ211,,,,,,,
2025-08-18,active,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A145,13.0,2025-08-18T13:40:00+00:00,2025-08-18T13:40:00+00:00,2025-08-18T13:52:00+00:00,2025-08-18T13:52:00+00:00,2025-08-18T13:52:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:45:00+00:00,,2025-08-18T14:15:00+00:00,,,,China Southern Airlines,CZ,CSN,8315,CZ8315,CSN8315,,,,,,,
2025-08-18,scheduled,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F05,18.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:50:00+00:00,,,,,,Air France,AF,AFR,7346,AF7346,AFR7346,,,,,,,
2025-08-18,active,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A145,13.0,2025-08-18T13:40:00+00:00,2025-08-18T13:40:00+00:00,2025-08-18T13:52:00+00:00,2025-08-18T13:52:00+00:00,2025-08-18T13:52:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:45:00+00:00,,2025-08-18T14:15:00+00:00,,,,Vietnam Airlines,VN,HVN,3509,VN3509,HVN3509,,china southern airlines,cz,csn,8315,cz8315,csn8315
2025-08-18,active,,,Guangzhou Baiyun International,Asia/Shanghai,CAN,ZGGG,2,A145,13.0,2025-08-18T13:40:00+00:00,2025-08-18T13:40:00+00:00,2025-08-18T13:52:00+00:00,2025-08-18T13:52:00+00:00,2025-08-18T13:52:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:45:00+00:00,,2025-08-18T14:15:00+00:00,,,,Sichuan Airlines,3U,CSC,7085,3U7085,CSC7085,,china southern airlines,cz,csn,8315,cz8315,csn8315
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,1,,15.0,2025-08-18T13:30:00+00:00,2025-08-18T13:30:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2025-08-18T17:15:00+00:00,,,,,,Edelweiss Air,WK,EDW,131,WK131,EDW131,,,,,,,
2025-08-18,scheduled,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F05,18.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:50:00+00:00,,,,,,China Eastern Airlines,MU,CES,1531,MU1531,CES1531,,air france,af,afr,7346,af7346,afr7346
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,1,,15.0,2025-08-18T13:30:00+00:00,2025-08-18T13:30:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2025-08-18T17:15:00+00:00,,,,,,SWISS,LX,SWR,8131,LX8131,SWR8131,,edelweiss air,wk,edw,131,wk131,edw131
2025-08-18,scheduled,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F05,18.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:50:00+00:00,,,,,,Delta Air Lines,DL,DAL,8472,DL8472,DAL8472,,air france,af,afr,7346,af7346,afr7346
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,43.0,2025-08-18T12:30:00+00:00,2025-08-18T12:30:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:40:00+00:00,17.0,2025-08-18T14:57:00+00:00,,,,VietJet Air,VJ,VJC,198,VJ198,VJC198,,,,,,,
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,1,,15.0,2025-08-18T13:30:00+00:00,2025-08-18T13:30:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2025-08-18T17:15:00+00:00,,,,,,Lufthansa,LH,DLH,4481,LH4481,DLH4481,,edelweiss air,wk,edw,131,wk131,edw131
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,43.0,2025-08-18T12:30:00+00:00,2025-08-18T12:30:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:40:00+00:00,17.0,2025-08-18T14:57:00+00:00,,,,FlexFlight,W2,FXT,4198,W24198,FXT4198,,vietjet air,vj,vjc,198,vj198,vjc198
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,43.0,2025-08-18T12:30:00+00:00,2025-08-18T12:30:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:40:00+00:00,17.0,2025-08-18T14:57:00+00:00,,,,,A1,A1,2198,A12198,A12198,,vietjet air,vj,vjc,198,vj198,vjc198
2025-08-18,scheduled,,,Charles De Gaulle,Europe/Paris,CDG,LFPG,2F,F05,18.0,2025-08-18T08:25:00+00:00,2025-08-18T08:25:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:50:00+00:00,,,,,,Aeromexico,AM,AMX,5989,AM5989,AMX5989,,air france,af,afr,7346,af7346,afr7346
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,43.0,2025-08-18T12:30:00+00:00,2025-08-18T12:30:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,2025-08-18T13:13:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:40:00+00:00,17.0,2025-08-18T14:57:00+00:00,,,,,H1,H1,5194,H15194,H15194,,vietjet air,vj,vjc,198,vj198,vjc198
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,F,52.0,2025-08-18T13:05:00+00:00,2025-08-18T13:05:00+00:00,2025-08-18T13:57:00+00:00,2025-08-18T13:57:00+00:00,2025-08-18T13:57:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,1,2025-08-18T14:40:00+00:00,17.0,2025-08-18T14:57:00+00:00,,,,Xiamen Airlines,MF,CXA,869,MF869,CXA869,,,,,,,
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,2,,,2025-08-18T13:30:00+00:00,2025-08-18T13:30:00+00:00,,,,Cairo International Airport,Africa/Cairo,CAI,HECA,1,,,2025-08-18T15:00:00+00:00,,,,,,Air Cairo,SM,MSC,23,SM23,MSC23,,,,,,,
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,F,52.0,2025-08-18T13:05:00+00:00,2025-08-18T13:05:00+00:00,2025-08-18T13:57:00+00:00,2025-08-18T13:57:00+00:00,2025-08-18T13:57:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,1,2025-08-18T14:40:00+00:00,17.0,2025-08-18T14:57:00+00:00,,,,Vietnam Airlines,VN,HVN,3533,VN3533,HVN3533,,xiamen airlines,mf,cxa,869,mf869,cxa869
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,,,,2025-08-18T12:55:00+00:00,2025-08-18T12:55:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,,,,2025-08-18T16:35:00+00:00,,,,,,FlexFlight,W2,FXT,2165,W22165,FXT2165,,,,,,,
2025-08-18,scheduled,,,Xiamen,Asia/Shanghai,XMN,ZSAM,3,F,52.0,2025-08-18T13:05:00+00:00,2025-08-18T13:05:00+00:00,2025-08-18T13:57:00+00:00,2025-08-18T13:57:00+00:00,2025-08-18T13:57:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,1,2025-08-18T14:40:00+00:00,17.0,2025-08-18T14:57:00+00:00,,,,China Southern Airlines,CZ,CSN,1815,CZ1815,CSN1815,,xiamen airlines,mf,cxa,869,mf869,cxa869
2025-08-18,scheduled,,,Houari Boumediene,Africa/Algiers,ALG,DAAG,,,,2025-08-18T08:00:00+00:00,2025-08-18T08:00:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:30:00+00:00,,,,,,Air Algerie,AH,DAH,1220,AH1220,DAH1220,,,,,,,
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,1,,,2025-08-18T12:55:00+00:00,2025-08-18T12:55:00+00:00,,,,Zurich,Europe/Zurich,ZRH,LSZH,2,,,2025-08-18T16:35:00+00:00,,,,,,Chair Airlines,CS,CSW,445,CS445,CSW445,,,,,,,
2025-08-18,active,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,D4,24.0,2025-08-18T07:10:00+00:00,2025-08-18T07:10:00+00:00,2025-08-18T07:33:00+00:00,2025-08-18T07:33:00+00:00,2025-08-18T07:33:00+00:00,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:30:00+00:00,,2025-08-18T09:16:00+00:00,,,,Turkish Airlines,TK,THY,1365,TK1365,THY1365,,,,,,,
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,1,,,2025-08-18T12:50:00+00:00,2025-08-18T12:50:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,,,2025-08-18T16:30:00+00:00,,,,,,Condor,DE,CFG,25,DE25,CFG25,,,,,,,
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2025-08-18T12:25:00+00:00,2025-08-18T12:25:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:35:00+00:00,,,,,,VietJet Air,VJ,VJC,1138,VJ1138,VJC1138,,,,,,,
2025-08-18,active,,,Istanbul Airport,Europe/Istanbul,IST,LTFM,,D4,24.0,2025-08-18T07:10:00+00:00,2025-08-18T07:10:00+00:00,2025-08-18T07:33:00+00:00,2025-08-18T07:33:00+00:00,2025-08-18T07:33:00+00:00,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:30:00+00:00,,2025-08-18T09:16:00+00:00,,,,Thai Airways International,TG,THA,9120,TG9120,THA9120,,turkish airlines,tk,thy,1365,tk1365,thy1365
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2025-08-18T12:25:00+00:00,2025-08-18T12:25:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:35:00+00:00,,,,,,,H1,H1,4225,H14225,H14225,,vietjet air,vj,vjc,1138,vj1138,vjc1138
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2025-08-18T12:25:00+00:00,2025-08-18T12:25:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:35:00+00:00,,,,,,,A1,A1,4138,A14138,A14138,,vietjet air,vj,vjc,1138,vj1138,vjc1138
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,2,,15.0,2025-08-18T12:35:00+00:00,2025-08-18T12:35:00+00:00,,,,Halle,Europe/Berlin,LEJ,EDDP,,,,2025-08-18T16:25:00+00:00,,,,,,Marabu,DI,MBU,6239,DI6239,MBU6239,,,,,,,
2025-08-18,scheduled,,,Tan Son Nhat International,Asia/Ho_Chi_Minh,SGN,VVTS,1,,,2025-08-18T12:25:00+00:00,2025-08-18T12:25:00+00:00,,,,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:35:00+00:00,,,,,,FlexFlight,W2,FXT,3138,W23138,FXT3138,,vietjet air,vj,vjc,1138,vj1138,vjc1138
2025-08-18,scheduled,,,Carthage,Africa/Tunis,TUN,DTTA,M,,,2025-08-18T06:50:00+00:00,2025-08-18T06:50:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:25:00+00:00,,,,,,JSC Avion Express,X9,NVD,930,X9930,NVD930,,,,,,,
2025-08-18,active,,,Phnom Penh International,Asia/Phnom_Penh,PNH,VDPP,,,,2025-08-18T12:30:00+00:00,2025-08-18T12:30:00+00:00,2025-08-18T12:29:00+00:00,2025-08-18T12:29:00+00:00,2025-08-18T12:29:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:25:00+00:00,,2025-08-18T14:10:00+00:00,,,,AirAsia,AK,AXM,620,AK620,AXM620,,,,,,,
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,,,15.0,2025-08-18T12:05:00+00:00,2025-08-18T12:05:00+00:00,,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,3,,7,2025-08-18T15:20:00+00:00,,,,,,Wizz Air,W6,WZZ,6090,W66090,WZZ6090,,,,,,,
2025-08-18,scheduled,,,Leonardo Da Vinci (Fiumicino),Europe/Rome,FCO,LIRF,1,,11.0,2025-08-18T07:55:00+00:00,2025-08-18T07:55:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,2,,,2025-08-18T09:25:00+00:00,,,,,,Ryanair,FR,RYR,945,FR945,RYR945,,,,,,,
2025-08-18,active,,,Qui Nhon,Asia/Ho_Chi_Minh,UIH,VVPC,,,26.0,2025-08-18T12:45:00+00:00,2025-08-18T12:45:00+00:00,2025-08-18T13:11:00+00:00,2025-08-18T13:11:00+00:00,2025-08-18T13:11:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:20:00+00:00,8.0,2025-08-18T14:28:00+00:00,,,,Vietnam Airlines,VN,HVN,1622,VN1622,HVN1622,,,,,,,
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,2,,,2025-08-18T11:40:00+00:00,2025-08-18T11:40:00+00:00,,,,Düsseldorf International Airport,Europe/Berlin,DUS,EDDL,,C37,,2025-08-18T15:50:00+00:00,,,,,,Air Cairo,SM,MSC,2980,SM2980,MSC2980,,,,,,,
2025-08-18,active,,,Qui Nhon,Asia/Ho_Chi_Minh,UIH,VVPC,,,26.0,2025-08-18T12:45:00+00:00,2025-08-18T12:45:00+00:00,2025-08-18T13:11:00+00:00,2025-08-18T13:11:00+00:00,2025-08-18T13:11:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,1,,,2025-08-18T14:20:00+00:00,8.0,2025-08-18T14:28:00+00:00,,,,Air France,AF,AFR,9197,AF9197,AFR9197,,vietnam airlines,vn,hvn,1622,vn1622,hvn1622
2025-08-18,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,B8,77.0,2025-08-18T12:10:00+00:00,2025-08-18T12:10:00+00:00,2025-08-18T13:27:00+00:00,2025-08-18T13:27:00+00:00,2025-08-18T13:27:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:20:00+00:00,31.0,2025-08-18T14:51:00+00:00,,,,VietJet Air,VJ,VJC,941,VJ941,VJC941,,,,,,,
2025-08-18,scheduled,,,Vienna International,Europe/Vienna,VIE,LOWW,3,F35,,2025-08-18T07:20:00+00:00,2025-08-18T07:20:00+00:00,,,,Marseille Provence Airport,Europe/Paris,MRS,LFML,1,,,2025-08-18T09:15:00+00:00,,,,,,Austrian,OS,AUA,399,OS399,AUA399,,,,,,,
2025-08-18,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,B8,77.0,2025-08-18T12:10:00+00:00,2025-08-18T12:10:00+00:00,2025-08-18T13:27:00+00:00,2025-08-18T13:27:00+00:00,2025-08-18T13:27:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:20:00+00:00,31.0,2025-08-18T14:51:00+00:00,,,,,H1,H1,2159,H12159,H12159,,vietjet air,vj,vjc,941,vj941,vjc941
2025-08-18,scheduled,,,Hurghada,Africa/Cairo,HRG,HEGN,2,,,2025-08-18T11:40:00+00:00,2025-08-18T11:40:00+00:00,,,,Düsseldorf International Airport,Europe/Berlin,DUS,EDDL,,C37,,2025-08-18T15:50:00+00:00,,,,,,EgyptAir,MS,MSR,8235,MS8235,MSR8235,,air cairo,sm,msc,2980,sm2980,msc2980
2025-08-18,scheduled,,,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,1,B8,77.0,2025-08-18T12:10:00+00:00,2025-08-18T12:10:00+00:00,2025-08-18T13:27:00+00:00,2025-08-18T13:27:00+00:00,2025-08-18T13:27:00+00:00,Noibai International,Asia/Ho_Chi_Minh,HAN,VVNB,2,,,2025-08-18T14:20:00+00:00,31.0,2025-08-18T14:51:00+00:00,,,,FlexFlight,W2,FXT,4941,W24941,FXT4941,,vietjet air,vj,vjc,941,vj941,vjc941
